instrument_id,price,is_buy,timestamp,signal1,signal2,signal3,signal4
2,112.052,1,24936016851100,0,1,0,0
3,106.433,1,24936016852200,0,1,0,0
4,108.414,1,24936016853500,0,1,0,0
6,172.695,1,24936016855700,0,1,1,0
7,175.412,0,24936016856900,0,1,0,0
8,143.562,1,24936016858100,0,1,0,0
9,128.729,1,24936016859300,0,1,0,0
0,195.67,1,24936016860500,1,1,0,0
1,198.921,1,24936016861900,1,1,0,1
2,169.487,0,24936016863100,0,1,0,0
3,128.692,1,24936016864400,0,1,0,0
6,186.017,1,24936016867600,0,1,1,0
7,129.453,1,24936016868800,0,1,0,0
8,167.579,0,24936016870000,0,1,0,0
9,135.573,1,24936016871300,0,1,1,0
0,181.613,0,24936016872500,0,1,0,0
1,115.752,1,24936016873800,0,1,0,0
2,101.997,1,24936016875100,1,1,0,0
3,147.507,1,24936016876200,0,0,1,0
4,189.028,1,24936016877500,0,1,1,0
5,122.086,1,24936016878800,0,1,0,0
6,163.754,0,24936016880000,0,1,0,0
7,101.665,1,24936016881300,1,1,0,0
8,141.321,1,24936016882600,0,1,0,0
9,198.197,1,24936016883800,1,1,1,0
0,102.043,1,24936016885200,1,1,0,1
1,190.307,0,24936016886500,0,1,0,0
2,177.3,0,24936016887700,0,1,0,0
3,107.244,1,24936016888900,0,1,0,0
4,198.912,1,24936016890200,1,1,1,0
5,169.621,0,24936016891400,0,1,0,0
6,113.659,1,24936016892700,0,1,0,0
7,192.011,0,24936016893800,0,1,0,0
8,163.85,0,24936016895100,0,1,0,0
9,147.842,1,24936016896300,0,1,0,0
0,129.823,1,24936016897600,0,1,0,0
1,175.731,0,24936016898800,0,1,0,0
2,122.356,1,24936016900100,0,1,0,0
3,165.444,0,24936016901300,0,1,0,0
4,152.487,1,24936016902600,0,1,0,0
5,109.11,1,24936016903800,0,1,0,0
6,183.323,0,24936016904900,0,1,0,0
7,170.284,0,24936016906200,0,1,0,0
8,127.607,1,24936016908100,0,1,0,0
9,197.299,1,24936016909400,1,1,0,0
0,143.101,1,24936016910800,0,1,1,0
1,125.565,1,24936016912100,0,1,0,0
2,167.639,0,24936016913400,0,1,0,0
3,129.315,1,24936016914700,0,1,0,0
4,115.924,1,24936016916000,0,1,0,0
5,170.27,0,24936016917400,0,1,0,0
6,108.407,1,24936016918800,0,1,0,0
7,161.956,0,24936016920200,0,1,0,0
8,117.693,1,24936016921500,0,1,0,0
9,130.486,1,24936016922800,0,1,0,0
0,171.042,1,24936016924100,0,1,1,0
1,146.762,0,24936016925500,0,1,0,0
2,188.179,1,24936016926900,0,1,1,0
3,112.115,1,24936016928200,0,1,0,0
4,133.859,1,24936016929900,0,1,0,0
6,119.422,1,24936016932200,0,1,0,0
7,104.476,1,24936016933500,1,1,0,0
8,139.532,1,24936016934900,0,1,0,0
9,183.018,0,24936016936500,0,1,0,0
0,141.554,1,24936016937900,0,1,0,0
1,139.832,1,24936016939100,0,1,0,0
2,107.653,1,24936016940500,0,1,0,0
3,119.115,1,24936016941600,0,1,0,0
4,156.766,1,24936016942700,0,0,1,0
5,131.237,1,24936016944000,0,1,0,0
6,177.676,1,24936016945100,0,1,1,0
7,164.817,0,24936016946300,0,1,0,0
8,154.923,1,24936016947600,0,1,1,0
9,113.361,1,24936016948800,0,1,0,0
0,184.408,0,24936016949900,0,1,0,0
1,101.358,1,24936016951200,1,1,0,0
2,107.455,1,24936016952400,0,1,0,0
3,163.596,1,24936016953600,0,1,1,0
4,105.433,1,24936016954900,0,1,0,0
5,133.901,1,24936016956000,0,1,0,0
6,155.235,0,24936016957200,0,1,0,0
7,163.504,0,24936016958400,0,1,0,0
8,169.082,1,24936016959600,0,1,1,0
9,108.153,1,24936016960800,0,1,0,0
1,193.834,0,24936016963000,0,1,0,0
2,118.375,1,24936016964300,0,1,0,0
3,194.376,1,24936016965600,0,1,1,1
5,154.594,1,24936016967700,0,1,1,0
6,177.406,0,24936016968900,0,1,0,0
7,195.605,1,24936016970200,1,1,0,0
8,180.156,1,24936016971300,0,1,1,0
9,173.618,0,24936016972600,0,1,0,0
0,192.798,0,24936016973800,0,1,0,0
1,185.76,0,24936016974900,0,1,0,0
2,114.828,1,24936016976200,0,1,0,0
3,183.928,0,24936016977400,0,1,0,0
4,150.12,1,24936016978400,0,0,1,0
5,110.961,1,24936016979600,0,1,0,0
6,146.666,1,24936016980800,0,1,0,0
7,161.533,0,24936016982000,0,1,0,0
8,171.603,0,24936016983300,0,1,0,0
9,140.78,1,24936016984400,0,1,0,0
0,164.904,0,24936016985700,0,1,0,0
1,143.357,1,24936016986900,0,1,0,0
2,104.29,1,24936016988100,1,1,0,0
3,196.812,1,24936016989300,1,1,0,0
4,191.937,1,24936016990500,0,1,1,0
5,153.711,0,24936016992200,0,1,0,0
6,100.893,1,24936016993500,1,1,0,0
7,121.104,1,24936016994900,0,1,0,0
8,162.712,0,24936016996200,0,1,0,0
9,134.526,1,24936016997500,0,1,0,0
0,129.348,1,24936016998800,0,1,0,0
1,108.473,1,24936017000100,0,1,0,0
2,165.602,0,24936017001400,0,1,0,0
3,120.01,1,24936017002700,0,1,0,0
4,172.685,0,24936017004100,0,1,0,0
5,119.214,1,24936017005400,0,1,0,0
6,114.548,1,24936017006600,0,1,0,0
7,120.836,1,24936017008300,0,1,0,0
8,196.869,1,24936017009600,1,1,0,0
9,183.458,0,24936017010900,0,1,0,0
0,108.706,1,24936017012200,0,1,0,0
1,107.105,1,24936017013900,0,1,0,0
2,102.627,1,24936017015200,1,1,0,0
3,104.857,1,24936017016600,1,1,0,0
4,156.544,0,24936017017900,0,1,0,0
5,184.233,0,24936017019400,0,1,0,0
6,170.281,1,24936017020800,0,1,1,0
8,136.846,1,24936017023000,0,1,0,0
9,185.421,1,24936017024400,0,1,1,0
0,184.522,0,24936017025600,0,1,0,0
1,102.687,1,24936017026800,1,1,0,0
2,165,0,24936017028000,0,1,0,0
3,151.946,0,24936017029200,0,1,0,0
4,142.781,1,24936017030500,0,1,0,0
5,131.909,1,24936017031700,0,1,0,0
6,169.329,0,24936017032900,0,1,0,0
7,143.947,1,24936017034100,0,1,0,0
8,143.082,1,24936017035200,0,1,0,0
9,190.541,1,24936017036500,0,1,1,0
1,158.209,0,24936017038700,0,1,0,0
2,186.906,1,24936017039900,0,1,1,0
3,188.281,1,24936017041200,0,1,1,0
4,114.732,1,24936017042400,0,1,0,0
5,122.471,1,24936017043600,0,1,0,0
6,174.488,0,24936017044700,0,1,0,0
7,105.05,1,24936017046000,0,1,0,0
8,166.64,1,24936017047200,0,1,1,0
9,128.57,1,24936017048300,0,1,0,0
0,172.641,0,24936017049600,0,1,0,0
1,165.983,1,24936017050800,0,1,1,0
2,149.581,0,24936017051900,0,1,0,0
3,186.246,0,24936017053200,0,1,0,0
4,168.743,0,24936017054400,0,1,0,0
5,165.287,0,24936017055600,0,1,0,0
7,134.367,1,24936017057700,0,1,0,0
8,130.672,1,24936017059000,0,1,0,0
9,168.941,0,24936017060200,0,1,0,0
1,177.193,1,24936017062400,0,1,1,0
2,163.02,0,24936017063600,0,1,0,0
3,154.85,1,24936017064700,0,1,0,0
4,114.768,1,24936017066000,0,1,0,0
5,122.834,1,24936017067200,0,1,0,0
6,142.6,1,24936017068300,0,1,0,0
7,180.374,1,24936017069600,0,1,1,0
8,107.564,1,24936017070800,0,1,0,0
9,124.59,1,24936017071900,0,1,0,0
0,179.02,0,24936017073200,0,1,0,0
1,111.9,1,24936017074400,0,1,0,0
2,109.833,1,24936017075600,0,1,0,0
3,156.636,1,24936017077200,0,1,0,0
4,181.268,0,24936017078500,0,1,0,0
5,192.407,0,24936017079900,0,1,0,0
6,158.499,0,24936017081200,0,1,0,0
7,160.935,0,24936017082500,0,1,0,0
8,104.237,1,24936017083800,1,1,0,0
9,113.313,1,24936017085100,0,1,0,0
0,148.331,1,24936017086500,0,1,0,0
1,163.689,0,24936017088000,0,1,0,0
2,157.199,0,24936017089400,0,1,0,0
3,168.977,1,24936017090700,0,1,1,0
4,138.896,1,24936017092000,0,1,0,0
5,103.441,1,24936017093700,1,1,0,0
6,183.601,1,24936017095000,0,1,1,0
7,131.465,1,24936017096300,0,1,0,0
8,120.355,1,24936017097700,0,1,0,0
9,147.189,1,24936017099300,0,1,0,0
0,126.607,1,24936017100600,0,1,0,0
1,103.59,1,24936017101900,1,1,0,0
2,130.645,1,24936017103200,0,1,0,0
3,105.239,1,24936017104900,0,1,0,0
4,188.728,0,24936017106300,0,1,0,0
6,192.351,1,24936017108600,0,1,1,0
7,128.133,1,24936017109900,0,1,0,0
8,123.964,1,24936017111100,0,1,1,0
9,116.941,1,24936017112400,0,1,0,0
0,147.821,1,24936017113500,0,1,0,0
1,111.383,1,24936017114700,0,1,0,0
2,195.489,1,24936017116000,1,1,0,0
3,132.983,1,24936017117200,0,1,0,0
5,195.164,1,24936017119400,1,1,1,0
6,140.273,1,24936017120700,0,1,0,0
7,110.823,1,24936017121900,0,1,0,0
8,116.604,1,24936017123000,0,1,0,0
9,181.37,0,24936017124300,0,1,0,0
0,148.588,1,24936017125500,0,1,1,0
1,124.281,1,24936017126800,0,1,1,0
2,130.646,1,24936017128000,0,1,0,0
3,174.875,1,24936017129300,0,1,1,0
4,140.054,1,24936017130500,0,1,0,0
5,179.067,0,24936017131700,0,1,0,0
6,143.86,1,24936017133000,0,1,0,0
7,163.549,0,24936017134100,0,1,0,0
8,124.377,1,24936017135400,0,1,0,0
9,179.404,0,24936017136600,0,1,0,0
0,185.918,1,24936017137900,0,1,1,0
1,179.665,1,24936017139100,0,1,1,0
2,128.054,1,24936017140300,0,1,0,0
3,143.694,1,24936017141500,0,1,0,0
4,183.279,0,24936017142700,0,1,0,0
5,157.893,0,24936017143900,0,1,0,0
6,139.908,1,24936017145100,0,1,0,0
7,103.757,1,24936017146300,1,1,0,0
8,111.653,1,24936017147600,0,1,0,0
9,164.059,0,24936017148800,0,1,0,0
0,197.128,1,24936017150100,1,1,1,0
1,173.188,0,24936017151300,0,1,0,0
3,180.817,0,24936017153500,0,1,0,0
5,164.471,0,24936017155700,0,1,0,0
6,111.319,1,24936017156900,0,1,0,0
7,181.882,0,24936017158200,0,1,0,0
8,172.382,0,24936017159600,0,1,0,1
9,198.166,1,24936017160800,1,1,0,0
0,149.421,1,24936017162100,0,1,0,0
1,164.331,0,24936017163700,0,1,0,0
2,195.528,1,24936017165100,1,1,1,0
4,136.925,1,24936017167400,0,1,0,0
5,180.234,1,24936017168800,0,1,1,0
6,158.992,0,24936017170100,0,1,0,0
7,123.082,1,24936017171500,0,1,0,0
8,142.465,0,24936017172900,0,1,0,0
9,164.562,0,24936017174100,0,1,0,0
0,104.982,1,24936017175500,1,1,0,0
1,101.557,1,24936017176800,1,1,0,0
2,129.583,1,24936017178200,0,1,0,0
3,103.27,1,24936017179400,1,1,0,0
4,101.646,1,24936017180800,1,1,0,0
5,154.232,1,24936017182100,0,1,0,0
7,128.847,1,24936017184400,0,1,0,0
8,156.308,0,24936017185700,0,1,0,0
9,119.016,1,24936017187000,0,1,0,0
0,163.8,0,24936017188300,0,1,0,0
1,102.036,1,24936017189700,1,1,0,0
2,180.151,0,24936017191000,0,1,0,0
3,185.782,0,24936017192400,0,1,0,0
4,187.769,0,24936017193700,0,1,0,0
5,123.488,1,24936017195000,0,1,0,0
6,143.978,1,24936017196300,0,1,0,0
7,104.594,1,24936017197600,1,1,0,0
8,110.862,1,24936017198800,0,1,0,0
9,189.949,0,24936017199900,0,1,0,0
0,186.12,1,24936017201200,0,1,1,0
1,193.37,1,24936017202400,0,1,1,0
2,191.94,1,24936017203700,0,1,1,0
3,110.679,1,24936017204900,0,1,0,0
4,124.843,1,24936017206100,0,1,0,0
5,144.33,1,24936017207400,0,1,0,0
6,176.848,0,24936017208500,0,1,0,0
7,197.682,1,24936017209700,1,1,0,0
9,122.1,1,24936017211900,0,1,0,0
0,137.727,1,24936017213200,0,1,0,0
1,163.382,0,24936017214400,0,1,0,0
2,116.89,1,24936017215700,0,1,0,0
3,189.18,0,24936017216900,0,1,0,0
4,191.009,0,24936017218100,0,1,0,0
5,178.008,1,24936017219300,0,1,1,0
6,163.737,0,24936017220500,0,1,0,0
7,105.414,1,24936017221700,0,1,0,0
8,187.105,1,24936017222900,0,1,1,0
9,172.19,0,24936017224100,0,1,0,0
0,168.386,0,24936017225400,0,1,0,0
1,154.227,0,24936017226600,0,1,0,0
2,104.693,1,24936017227800,1,1,0,0
3,197.406,1,24936017229100,1,1,1,0
4,190.377,0,24936017230400,0,1,0,0
5,187.031,1,24936017231700,0,1,1,0
6,192.995,0,24936017233000,0,1,0,0
7,130.953,1,24936017234200,0,1,0,0
8,106.765,1,24936017235400,0,1,0,0
9,159.51,1,24936017236600,0,1,0,0
0,129.749,1,24936017237900,0,1,0,0
1,121.418,1,24936017239100,0,1,0,0
2,160.566,0,24936017240200,0,1,0,0
3,111.987,1,24936017241500,0,1,0,0
4,175.153,0,24936017242700,0,1,0,0
5,172.034,0,24936017243900,0,1,0,0
6,164.3,0,24936017245200,0,1,0,0
7,153.741,1,24936017246300,0,1,1,0
8,112.824,1,24936017248000,0,1,0,0
9,126.207,1,24936017249300,0,1,0,0
0,103.951,1,24936017250600,1,1,0,0
1,174.655,0,24936017251900,0,1,0,0
2,135.907,1,24936017253200,0,1,0,0
3,147.045,1,24936017254500,0,1,0,0
4,152.486,1,24936017255800,0,1,0,0
6,103.429,1,24936017258100,1,1,0,0
7,121.46,1,24936017259400,0,1,0,0
8,161.656,1,24936017260800,0,1,1,0
9,144.38,1,24936017262100,0,1,0,0
0,115.802,1,24936017263400,0,1,0,0
1,105.04,1,24936017264700,0,1,0,0
2,197.873,1,24936017266100,1,1,0,0
3,122.879,1,24936017267400,0,1,0,0
4,192.131,0,24936017268800,0,1,0,0
5,188.314,0,24936017270100,0,1,0,0
6,102.687,1,24936017271500,1,1,0,0
7,151.745,0,24936017272800,0,1,0,0
8,161.087,0,24936017274100,0,1,0,0
9,124.966,1,24936017275400,0,1,0,0
0,199.594,1,24936017276800,1,1,1,0
1,158.891,0,24936017278000,0,1,0,0
2,136.978,1,24936017279400,0,1,0,0
3,136.393,1,24936017280700,0,1,0,0
4,165.024,0,24936017281900,0,1,0,0
5,131.929,1,24936017283000,0,1,0,0
6,188.842,0,24936017284300,0,1,0,0
7,170.685,1,24936017285500,0,1,1,0
8,120.023,1,24936017286800,0,1,0,0
9,112.28,1,24936017287900,0,1,0,0
0,193.348,0,24936017289100,0,1,0,0
1,128.803,1,24936017290400,0,1,0,0
2,107.082,1,24936017291600,0,1,0,0
3,193.245,1,24936017292800,0,1,1,0
4,169.555,0,24936017294000,0,1,0,0
5,108.299,1,24936017295200,0,1,0,0
7,111.488,1,24936017297400,0,1,0,0
8,194.52,0,24936017298600,0,1,0,0
9,132.362,1,24936017299900,0,1,0,0
1,118.056,1,24936017301900,0,1,0,0
2,158.38,0,24936017303200,0,1,0,0
3,142.688,1,24936017304400,0,1,0,0
4,180.196,1,24936017305700,0,1,1,0
5,129.26,1,24936017306900,0,1,0,0
6,171.855,0,24936017308100,0,1,0,0
7,176.807,0,24936017309400,0,1,0,0
8,102.885,1,24936017310500,1,1,0,0
9,114.238,1,24936017311800,0,1,0,0
0,107.828,1,24936017313000,0,1,0,0
1,150.9,0,24936017314200,0,1,0,0
2,188.939,1,24936017315500,0,1,1,0
3,106.59,1,24936017316600,0,1,0,0
4,117.422,1,24936017317900,0,1,0,0
5,192.354,1,24936017319100,0,1,1,0
6,122.126,1,24936017320300,0,1,0,0
7,123.687,1,24936017321600,0,1,0,0
8,128.098,1,24936017322800,0,1,0,0
9,189.613,0,24936017324100,0,1,0,1
0,186.726,0,24936017325400,0,1,0,0
1,104.096,1,24936017326600,1,1,0,0
2,181.062,0,24936017327700,0,1,0,0
3,134.039,1,24936017329000,0,1,0,0
4,139.936,1,24936017330200,0,1,0,0
5,110.875,1,24936017331800,0,1,0,0
6,174.321,0,24936017333100,0,1,0,0
7,134.233,1,24936017334400,0,1,0,0
8,129.932,1,24936017335700,0,1,1,0
9,197.169,1,24936017337100,1,1,1,0
0,157.672,0,24936017338300,0,1,0,0
1,121.397,1,24936017339700,0,1,0,0
2,119.341,1,24936017341000,0,1,0,0
3,150.719,1,24936017342400,0,1,1,0
4,176.6,1,24936017343700,0,1,1,0
5,146.563,1,24936017344900,0,1,0,0
6,159.57,0,24936017346300,0,1,0,0
7,167.952,1,24936017347600,0,1,1,0
8,121.996,1,24936017348900,0,1,0,0
9,189.855,0,24936017350200,0,1,0,0
0,131.048,1,24936017351600,0,1,0,0
1,187.042,1,24936017352900,0,1,1,0
2,191.519,0,24936017354200,0,1,0,0
3,110.56,1,24936017355500,0,1,0,0
4,116.964,1,24936017356800,0,1,0,0
5,124.555,1,24936017358100,0,1,0,0
6,162.678,0,24936017359400,0,1,0,0
7,179.75,1,24936017360700,0,1,1,0
8,176.119,0,24936017362000,0,1,0,0
9,161.059,0,24936017363300,0,1,0,0
0,130.142,1,24936017364400,0,1,0,0
1,189.763,1,24936017365700,0,1,1,0
2,178.884,0,24936017366900,0,1,0,0
3,120.278,1,24936017368100,0,1,0,0
4,109.464,1,24936017369400,0,1,0,0
5,150.381,0,24936017370600,0,1,0,0
6,135.794,1,24936017371800,0,1,0,0
7,107.308,1,24936017373000,0,1,0,0
8,155.607,0,24936017374300,0,1,0,0
9,186.21,0,24936017375500,0,1,0,0
0,187.555,0,24936017376700,0,1,0,0
1,112.25,1,24936017377900,0,1,0,0
2,157.858,1,24936017379100,0,1,0,0
3,133.711,1,24936017380200,0,0,1,0
4,111.593,1,24936017381500,0,1,0,0
5,113.944,1,24936017382700,0,1,0,0
8,170.785,0,24936017385800,0,1,0,0
0,131.502,1,24936017387900,0,1,0,0
1,186.229,0,24936017389100,0,1,0,0
2,109.791,1,24936017390400,0,1,0,0
3,174.797,1,24936017391600,0,1,1,0
4,152.266,1,24936017392700,0,1,1,0
5,157.207,0,24936017394000,0,1,0,0
6,155.134,1,24936017395100,0,0,1,0
7,157.251,1,24936017396300,0,1,1,0
8,129.081,1,24936017397500,0,1,0,0
9,100.491,1,24936017398800,1,1,0,0
0,102.641,1,24936017400000,1,1,0,0
1,101.548,1,24936017402000,1,1,0,0
2,148.682,1,24936017403200,0,1,0,0
3,169.238,0,24936017404400,0,1,0,0
4,166.906,1,24936017405700,0,1,1,0
5,198.745,1,24936017406900,1,1,1,0
6,179.377,1,24936017408100,0,1,1,0
7,131.908,1,24936017409400,0,1,0,0
8,132.089,1,24936017410500,0,1,0,0
9,114.356,1,24936017411800,0,1,0,0
0,174.814,0,24936017413000,0,1,0,0
1,159.139,0,24936017414200,0,1,0,0
2,198.069,1,24936017415800,1,1,1,0
3,103.477,1,24936017417200,1,1,0,0
4,191.662,1,24936017418500,0,1,1,0
5,112.667,1,24936017419900,0,1,0,0
6,108.041,1,24936017421200,0,1,0,0
7,172.42,0,24936017422600,0,1,0,0
8,127.573,1,24936017423800,0,1,0,0
9,105.154,1,24936017425000,0,1,0,0
0,170.892,0,24936017426200,0,1,0,0
1,121.612,1,24936017427400,0,1,0,0
2,126.314,1,24936017428700,0,1,0,0
3,145.393,0,24936017429900,0,1,0,0
4,165.792,0,24936017431100,0,1,0,0
5,106.117,1,24936017432200,0,1,0,0
6,196.897,1,24936017433600,1,1,0,0
7,183.404,1,24936017434700,0,1,1,0
8,114.461,1,24936017436000,0,1,0,0
9,192.752,0,24936017437200,0,1,0,0
0,172.565,0,24936017438500,0,1,0,0
1,168.027,0,24936017439700,0,1,0,0
3,128.338,1,24936017441900,0,1,0,0
4,174.425,0,24936017443200,0,1,0,0
5,170.92,0,24936017444400,0,1,0,0
6,113.987,1,24936017445600,0,1,0,0
7,113.63,1,24936017446800,0,1,0,0
8,175.084,0,24936017448000,0,1,0,0
9,136.691,1,24936017449300,0,1,0,0
0,142.546,1,24936017450500,0,1,0,0
1,187.886,1,24936017451800,0,1,1,0
2,179.192,1,24936017453000,0,1,1,0
3,119.252,1,24936017454200,0,1,0,0
4,106.853,1,24936017455400,0,1,0,0
5,156.933,0,24936017456600,0,1,0,0
6,155.537,0,24936017457900,0,1,0,0
7,190.819,0,24936017459100,0,1,0,0
8,150.367,0,24936017460300,0,1,0,0
9,177.583,0,24936017461600,0,1,0,0
0,140.458,1,24936017462700,0,1,0,0
1,149.65,1,24936017464000,0,1,0,0
2,172.904,0,24936017465200,0,1,0,0
3,159.658,0,24936017466400,0,1,0,0
4,177.861,0,24936017467600,0,1,0,0
5,107.971,1,24936017468800,0,1,0,0
6,160.309,1,24936017470100,0,1,1,0
7,168.4,0,24936017471300,0,1,0,0
8,167.158,0,24936017472500,0,1,0,0
9,138.204,1,24936017473700,0,1,0,0
0,139.698,1,24936017474900,0,1,0,0
1,100.198,1,24936017476200,1,1,0,0
2,165.725,0,24936017477400,0,1,0,0
3,113.033,1,24936017478600,0,1,0,0
4,129.204,1,24936017479700,0,1,0,0
5,113.582,1,24936017481000,0,1,0,0
6,171.251,1,24936017482200,0,1,1,0
7,159.334,0,24936017483500,0,1,0,0
8,107.172,1,24936017484700,0,1,0,0
9,141.518,1,24936017485900,0,1,0,0
0,183.534,0,24936017487200,0,1,0,0
1,102.392,1,24936017488400,1,1,0,0
2,161.467,0,24936017489600,0,1,0,0
3,121.151,1,24936017490800,0,1,0,0
4,184.534,0,24936017492100,0,1,0,0
5,148.52,1,24936017493300,0,1,1,0
6,132.753,1,24936017494600,0,1,0,0
7,126.686,1,24936017496600,0,1,0,0
8,172.421,0,24936017497900,0,1,0,0
9,187.431,1,24936017499100,0,1,1,0
0,157.637,0,24936017500500,0,1,0,0
1,122.299,1,24936017501900,0,1,1,0
2,146.675,1,24936017503200,0,1,0,0
3,164.33,1,24936017504500,0,1,1,0
4,152.992,1,24936017505800,0,1,0,0
5,124.475,1,24936017507400,0,1,0,0
6,133.238,1,24936017508800,0,1,0,0
7,123.671,1,24936017510100,0,1,0,0
8,113.97,1,24936017511400,0,1,0,0
9,170.567,0,24936017512700,0,1,0,0
0,102.2,1,24936017514100,1,1,0,0
1,105.406,1,24936017515400,0,1,0,0
2,151.386,1,24936017516600,0,1,0,0
3,122.519,1,24936017517900,0,1,0,0
4,113.872,1,24936017519100,0,1,0,0
5,159.668,0,24936017520400,0,1,0,0
6,119.691,1,24936017521600,0,1,0,0
7,161.716,0,24936017522800,0,1,0,0
8,182.98,0,24936017524100,0,1,0,0
9,166.409,0,24936017525300,0,1,0,0
0,128.055,1,24936017526600,0,1,0,0
1,187.949,0,24936017527800,0,1,0,0
2,114.633,1,24936017529100,0,1,0,0
3,126.04,1,24936017530200,0,1,0,0
4,176.24,0,24936017531500,0,1,0,0
5,193.328,1,24936017532700,0,1,1,0
6,149.015,0,24936017534000,0,1,0,0
7,118.28,1,24936017535200,0,1,0,0
8,117.744,1,24936017536400,0,1,0,0
9,145.248,1,24936017537600,0,1,0,0
0,102.641,1,24936017538800,1,1,0,0
1,187.142,0,24936017540100,0,1,0,0
2,140.69,1,24936017541300,0,1,0,0
3,142.857,1,24936017542600,0,1,1,0
4,116.593,1,24936017543800,0,1,0,0
5,194.331,1,24936017545100,0,1,1,0
6,135.892,1,24936017546300,0,1,0,0
7,129.36,1,24936017547500,0,1,0,0
8,121.949,1,24936017548800,0,1,0,0
9,178.139,0,24936017550100,0,1,0,0
0,115.713,1,24936017551300,0,1,0,0
1,178.894,0,24936017552600,0,1,0,0
2,120.994,1,24936017553800,0,1,0,0
3,168.918,1,24936017555100,0,1,1,0
4,164.739,0,24936017556300,0,1,0,0
5,187.269,0,24936017557600,0,1,0,0
6,152.987,0,24936017558800,0,1,0,0
7,166.866,1,24936017560100,0,1,1,0
8,182.424,1,24936017561300,0,1,1,0
9,141.921,1,24936017562500,0,1,0,0
0,140.318,1,24936017563800,0,1,1,0
1,167.603,0,24936017565000,0,1,0,0
2,187.663,0,24936017566300,0,1,0,0
3,176.663,1,24936017567500,0,1,1,0
4,122.027,1,24936017568800,0,1,0,0
5,169.993,0,24936017569900,0,1,0,0
6,174.954,1,24936017571200,0,1,1,0
7,191.818,1,24936017572400,0,1,1,0
8,131.821,1,24936017573700,0,1,0,0
9,157.075,1,24936017574900,0,1,0,0
0,150.613,1,24936017576200,0,1,1,0
1,129.23,1,24936017578200,0,1,0,0
2,106.407,1,24936017579400,0,1,0,0
3,108.629,1,24936017580800,0,1,0,0
4,115.49,1,24936017582100,0,1,0,0
5,186.15,0,24936017583500,0,1,0,0
6,140.617,1,24936017584700,0,1,0,0
7,181.99,0,24936017586200,0,1,0,0
9,164.248,1,24936017588500,0,1,1,0
0,164.049,1,24936017590100,0,1,1,0
1,158.342,0,24936017591400,0,1,0,0
2,121.661,1,24936017592700,0,1,0,0
3,132.227,1,24936017594100,0,1,0,0
4,126.58,1,24936017595400,0,1,0,0
5,100.585,1,24936017597100,1,1,0,0
6,158.617,0,24936017598400,0,1,0,0
7,195.24,1,24936017599700,1,1,0,0
8,105.411,1,24936017601100,0,1,0,0
9,174.496,1,24936017602400,0,1,1,0
0,101.659,1,24936017603800,1,1,0,0
1,160.5,1,24936017605100,0,1,1,0
2,198.934,1,24936017606400,1,1,1,0
3,193.417,1,24936017607700,0,1,1,0
4,145.23,1,24936017609100,0,1,1,0
7,125.697,1,24936017612200,0,1,0,0
8,128.875,1,24936017613500,0,1,0,0
9,185.872,1,24936017614700,0,1,1,0
0,180.643,0,24936017616000,0,1,0,0
1,137.586,1,24936017617200,0,1,0,0
2,111.816,1,24936017618400,0,1,0,0
3,177.147,0,24936017619700,0,1,0,0
4,126.274,1,24936017620900,0,1,0,0
5,151.952,1,24936017622100,0,1,0,0
6,184.659,0,24936017623300,0,1,0,0
7,161.152,0,24936017624600,0,1,0,0
8,188.136,1,24936017625800,0,1,1,0
9,172.983,0,24936017627100,0,1,0,0
0,120.337,1,24936017628300,0,1,0,0
1,100.604,1,24936017629400,1,1,0,0
2,170.232,0,24936017630700,0,1,0,0
3,163.85,0,24936017631900,0,1,0,0
4,142.339,0,24936017633100,0,1,0,0
5,147.228,1,24936017634300,0,1,0,0
6,107.979,1,24936017635500,0,1,0,0
7,193.202,1,24936017636800,0,1,1,0
8,180.728,0,24936017638000,0,1,0,0
9,160.412,1,24936017639200,0,1,0,0
0,124.34,1,24936017640500,0,1,0,0
1,106.046,1,24936017641600,0,1,0,0
2,130.507,1,24936017642900,0,1,0,0
3,107.001,1,24936017644100,0,1,0,0
4,147.548,1,24936017645300,0,1,1,0
5,193.503,0,24936017646500,0,1,0,0
6,109.97,1,24936017647700,0,1,0,0
7,148.613,1,24936017649000,0,1,0,0
8,149.581,0,24936017650200,0,1,0,0
9,133.219,1,24936017651300,0,1,0,0
0,105.025,1,24936017652700,0,1,0,0
1,188.323,1,24936017653900,0,1,1,0
2,125.989,1,24936017655200,0,1,0,0
3,131.957,1,24936017656400,0,1,0,0
4,142.232,0,24936017657700,0,1,0,0
5,117.363,1,24936017659000,0,1,0,0
6,115.28,1,24936017660200,0,1,1,0
7,199.189,1,24936017661400,1,1,0,0
8,114.357,1,24936017663300,0,1,0,0
9,144.117,1,24936017664600,0,1,0,0
0,108.279,1,24936017665900,0,1,0,0
1,186.251,0,24936017667200,0,1,0,0
2,102.971,1,24936017668600,1,1,0,0
3,130.66,1,24936017669900,0,1,0,0
4,145.626,0,24936017671300,0,1,0,0
5,161.83,0,24936017672600,0,1,0,0
6,104.595,1,24936017674100,1,1,0,0
7,102.806,1,24936017675600,1,1,0,1
8,155.263,0,24936017676900,0,1,0,0
9,148.923,1,24936017678700,0,1,1,0
0,120.755,1,24936017680500,0,1,1,0
1,110.138,1,24936017681900,0,1,0,0
2,125.697,1,24936017683300,0,1,0,0
